File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
f8f5a911-e02e-4f8a-b4e4-7e36d26aa65c	11b3d218-99ed-4f10-94cb-5e8018ad6abc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4G9	TCGA-HU-A4G9-11A	Solid Tissue Normal
aed7df04-b08a-43c8-924a-edbcd755de58	5cecc05f-fbaf-423e-a713-ca62d710bb3a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-KB-A6F7	TCGA-KB-A6F7-01A	Primary Tumor
86772126-34c8-4dea-9e69-742391aeb729	c6dd1f80-83ac-4ec9-a845-68e3af660e16.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-7707	TCGA-BR-7707-01A	Primary Tumor
c43ac0a6-7d9b-4c1d-81ef-d56728d653d3	fa1a8285-3b7e-4878-a29f-ee280fa580ca.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-4183	TCGA-BR-4183-01A	Primary Tumor
3f7284cb-566e-40b2-9b78-bb85721f88bc	368c7f82-5b66-4868-85f7-68ce27299992.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-RD-A8N5	TCGA-RD-A8N5-01A	Primary Tumor
4f7784e6-baf4-44fc-9c4e-e6bd0367e887	0e5afe1e-762f-4371-b5fa-c2bccd4a4600.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8592	TCGA-BR-8592-01A	Primary Tumor
b88a3032-a06f-4281-a5db-3eb11f59bec6	ccacc213-4604-4d16-8796-06d2fe37c11b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CD-5802	TCGA-CD-5802-01A	Primary Tumor
24f4f74a-d184-4e63-bc6c-64a35faf5a78	e29ce5c4-9d26-4729-931d-3718196c082e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8485	TCGA-BR-8485-01A	Primary Tumor
10006e8d-3c46-49a7-8407-f8e6dd327eec	dc8ad458-df16-4771-8180-78491811f44f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-5734	TCGA-CG-5734-11A	Solid Tissue Normal
7bb84d33-5979-47a2-a12c-8b25d4ead2d2	18acfac2-6c4b-408b-8377-1bcd4cba9400.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8060	TCGA-BR-8060-01A	Primary Tumor
ee531d47-6f35-46b3-896e-8010a862d6df	956524b3-d119-43b8-af72-71137a3adca0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-6817	TCGA-D7-6817-01A	Primary Tumor
c8e7fef4-5e23-495c-923c-a614651b7a55	00fbb09b-a92d-4460-9ebe-7f57ec9bd674.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-KB-A6F5	TCGA-KB-A6F5-01A	Primary Tumor
3ded0ecb-7f15-407a-bd55-f44ea9c42e4b	b22dd2ca-e0a5-4f1d-b154-dbe4815ac7e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8364	TCGA-BR-8364-01A	Primary Tumor
75db6e29-c3dc-46bd-aad0-ad3d2199dc2c	06a24fd9-2dde-478b-b6a3-73e497fc3057.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-FP-8210	TCGA-FP-8210-01A	Primary Tumor
459a14f1-5916-4152-870e-3ec71a40c585	3b666281-17b4-429f-b86c-73aa9f8ce889.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-5722	TCGA-CG-5722-11A	Solid Tissue Normal
bd08fc47-a420-4e13-8b44-62cbcccb337d	1007a6b3-e11a-4059-a661-4a8644253a48.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-6527	TCGA-D7-6527-01A	Primary Tumor
d6e00230-7d60-46ee-900b-3c7b5b62eae1	90c67291-83a2-40f0-afe4-f65ee8a15e6e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4GN	TCGA-HU-A4GN-01A	Primary Tumor
fc0de5b5-377c-4d70-b815-011cd4615597	dd05d7e8-ba4b-4e5a-a97b-d2534ac2ebcf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-IN-8462	TCGA-IN-8462-01A	Primary Tumor
1a9f6354-2670-413f-bb45-3c530ae3f8e9	a56a9c72-f443-4aed-a098-18135304fcd8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-4363	TCGA-BR-4363-01A	Primary Tumor
52e11fe6-8cbf-446f-8abf-a6b7b1a81d1d	c81a198a-14b7-40ad-bdb9-b0d5697cfc9b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8380	TCGA-BR-8380-01A	Primary Tumor
4e258ce4-ca24-4b9e-951b-196585891562	0f5abb0b-14e2-424a-8ec4-ed8d0a4c39e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-A44U	TCGA-BR-A44U-01A	Primary Tumor
bcdf73b2-9405-4228-b303-ab6c0a5381e4	bffe8c08-12e4-4bb4-83c9-465a7f074fca.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-A91A	TCGA-VQ-A91A-01A	Primary Tumor
7a10afa6-0dd8-4e91-9936-3fd64603514c	ee08cb12-b97d-4d79-9a11-151783d172e4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-FP-8631	TCGA-FP-8631-01A	Primary Tumor
0a97b181-efc8-4ba0-833e-a949c9b2e2ea	083674a8-f099-47d4-8a24-c9ace24fedaa.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-R5-A805	TCGA-R5-A805-01A	Primary Tumor
9a32e39f-ce99-4348-8832-1feab70b5dbe	07c27681-b94e-4967-94a7-b5e7557ebc16.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-AA6D	TCGA-VQ-AA6D-01A	Primary Tumor
ca001aa5-1233-4886-918b-02a28e095505	ddc4d1db-5ca0-4a95-88eb-22655ac22a4f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-4367	TCGA-BR-4367-01A	Primary Tumor
9d46688e-73c5-492e-9570-a4cd9c20a102	1afb8ec8-3518-4ff3-b1cf-798473a0efca.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8058	TCGA-BR-8058-01A	Primary Tumor
b3729afc-6edc-4fc9-9b48-b945c6f8f357	bfc98ef5-2466-47ab-b970-51bb8984598f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-6820	TCGA-D7-6820-01A	Primary Tumor
2d9c090c-e0e0-4b75-bd1c-c75fe0379022	ba22d6a2-31e7-4617-adb6-c13e994a20ee.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-6822	TCGA-D7-6822-01A	Primary Tumor
3cc57bcf-57c7-4ee3-8fd5-f335ff8927e0	3dc8b613-4a43-4931-b39e-8baf8667110a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CD-8526	TCGA-CD-8526-01A	Primary Tumor
37bf8a44-a467-4260-ab99-e4bd455ad0be	cd20ed29-7ce8-4a2b-b1b9-d0b46b7b051e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-B7-A5TK	TCGA-B7-A5TK-01A	Primary Tumor
b9c313c8-0955-4afb-9bc9-147d9703ae34	67aeadfe-c741-4dc1-9104-5f32547e4d77.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-4255	TCGA-BR-4255-01A	Primary Tumor
f12c4c56-823c-486e-9688-ca3e34c88d2e	c5fe3ced-dfeb-4090-b213-72b07b65ce1e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-A74A	TCGA-D7-A74A-01A	Primary Tumor
c2232b8e-fc45-4f7c-b3ff-fed4ad4f78b2	1d46155b-1858-4ee9-9489-685d5ac3cd81.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HF-7131	TCGA-HF-7131-01A	Primary Tumor
728d7b3f-f3fb-427f-b2e5-1a85ce9403e5	fa7c9692-cc6a-4b8d-9fab-94366f1b91d1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-SW-A7EA	TCGA-SW-A7EA-01A	Primary Tumor
784e9620-b60d-4da1-a60e-b1fe3dccac22	c7c47084-8742-48b8-ba3e-e8950ae70014.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-4440	TCGA-CG-4440-01A	Primary Tumor
a7018373-69eb-420b-a69a-a6803e71bcf1	a95816be-da36-4e03-b2fb-c128f8440dc2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-8245	TCGA-HU-8245-01A	Primary Tumor
b97aef1b-4515-4769-ae63-fb31e63c0202	53ab05a3-045a-4631-8f0f-861e188c701d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-A4IV	TCGA-BR-A4IV-01A	Primary Tumor
a0c3403d-dafa-4a56-8dc7-6f5ba4eb92d2	b8d0dc02-35c8-4c82-b7c3-7ce0269a62a6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-6519	TCGA-D7-6519-01A	Primary Tumor
c3aa34a6-b1c0-4b7c-a795-e78219cac8df	c5319ac4-73b9-4db8-a2ae-ad9943fffc54.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8285	TCGA-BR-8285-01A	Primary Tumor
1059217e-5066-4c8a-9f70-d6a18e4deb04	3664ecd2-c83d-4bfd-ba36-6f21a9ef7f5d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-A91K	TCGA-VQ-A91K-01A	Primary Tumor
672c4ee4-83b5-423a-8774-f7a20e8da4b1	139f504f-7665-4491-ba32-bac1cc937173.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4GY	TCGA-HU-A4GY-01A	Primary Tumor
1b79f4f2-6d52-40d2-8d7f-e98c628e219f	3926f5db-1d17-4ca3-aadd-aa915a3da9b8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8060	TCGA-BR-8060-11A	Solid Tissue Normal
37448b52-5e6c-479f-ad7a-81eda75323fa	c20a6fc2-810c-482f-b670-05f61bbbeb18.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-D7-A6EY	TCGA-D7-A6EY-01A	Primary Tumor
f19a9140-27c1-4e9e-a2bd-982c33bf9c71	bcb46efa-69d7-4c29-b212-2b724bdc2fdc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-6707	TCGA-BR-6707-01A	Primary Tumor
dc4ee36f-307d-4155-820a-b238d8d1e586	e98fcfdb-5db1-4a93-ae0a-c0edd39c5145.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-A91D	TCGA-VQ-A91D-01A	Primary Tumor
54a6623a-493a-469b-bd2e-5a3650de9487	87a2d577-bb79-4bc8-be71-5b0f8023c37b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8487	TCGA-BR-8487-01A	Primary Tumor
019cb96e-ce69-4723-bf28-0624ddda4216	f80436ce-e669-4f09-a48b-40ed98821891.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-F1-A72C	TCGA-F1-A72C-01A	Primary Tumor
9d69b871-fc3c-43e0-a8cd-5047507ad22e	d7b9b72d-690b-4826-8098-5f1f01f9faba.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4G8	TCGA-HU-A4G8-01A	Primary Tumor
957fad97-8d03-412d-8130-993a1451c8e6	28803a8d-9d31-473c-a9e9-4fc30fb3e6a4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-RD-A8N0	TCGA-RD-A8N0-01A	Primary Tumor
f1e635e6-026c-4a7a-93c6-4bb5d2d6dba9	75f228fd-2fc0-436c-a7d5-90f649c828e2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CD-A4MG	TCGA-CD-A4MG-01A	Primary Tumor
18969ccb-b815-4e4b-b870-4357a573490b	c6fe19bf-db8d-4734-aadd-a15dcf5b3096.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-KB-A93J	TCGA-KB-A93J-01A	Primary Tumor
f12c99ea-957b-4538-8bad-1b78377d7c81	f994b576-7b15-4d40-bd48-7d82c14e7664.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-ZQ-A9CR	TCGA-ZQ-A9CR-01A	Primary Tumor
c700c6b1-eba8-445f-b157-6961a9874c63	38ead783-4d8e-41f9-98b1-3c6fe2341046.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-F1-6177	TCGA-F1-6177-01A	Primary Tumor
537c5e39-e681-4778-9a3c-370ab47816e0	33080c86-dbfa-4313-b40c-8fcbd415e47d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CD-5800	TCGA-CD-5800-01A	Primary Tumor
f0547ba6-0871-4397-af8c-683cb065fcf5	c4caa439-d4ec-4b94-ab67-d904b1fed5f8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-A4J7	TCGA-BR-A4J7-01A	Primary Tumor
2a2efbcc-a7ae-4eab-b515-372e1b0c8156	a9d6a9b4-8316-4a9d-a7bb-f8538921713d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8297	TCGA-BR-8297-01A	Primary Tumor
e4653839-3e21-4e41-bae1-62f16a202eef	6ebe2a9f-9a96-4e73-9d3c-a188d347c725.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-AA6I	TCGA-VQ-AA6I-01A	Primary Tumor
c2583483-ec7b-4d83-8143-ea2f6f3b9a58	12e8fd65-5d57-45b4-995f-33c373d98850.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-8602	TCGA-HU-8602-01A	Primary Tumor
4a89b57d-db83-49b0-9169-72dc7f860c96	2ef0b232-190b-452b-b3f3-9c551d20fc67.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-7197	TCGA-BR-7197-01A	Primary Tumor
f8190b36-0a87-4271-98bd-c4b4ab4166aa	7867b9de-402b-4391-b85e-2699bd19a4e0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8285	TCGA-BR-8285-01A	Primary Tumor
e0612931-bb00-4925-abd8-a64001cdae6c	22226a99-3268-41d0-bf58-6de342f20753.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-8245	TCGA-HU-8245-01A	Primary Tumor
1c2d06ae-7471-4a24-ac9e-01f220d4fd65	50a9622f-1e6b-4874-9e0a-4eab98425979.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4GP	TCGA-HU-A4GP-01A	Primary Tumor
663355ed-7766-41a4-8275-db65335bbf0a	cffcfc8d-4c9d-4805-8834-bbde18ace15b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-AA6K	TCGA-VQ-AA6K-01A	Primary Tumor
80ed882c-afb5-4466-8781-4469519c9fc3	0f698163-d480-41dd-b90c-2ac432d5c9be.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-A91Y	TCGA-VQ-A91Y-01A	Primary Tumor
af407327-4b7b-4261-8801-8d5010852712	ba24a843-cd9a-4a2f-a75b-7c1de4cfa442.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-RD-A8N1	TCGA-RD-A8N1-01A	Primary Tumor
39d48cce-9806-4d96-9db1-4ba0ff9c8d69	f6f8bb3e-cd9a-4002-b28c-0368af54bbf0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-IN-AB1X	TCGA-IN-AB1X-11A	Solid Tissue Normal
144a9d8a-8728-41d6-8271-cde4dcda7295	18b8195b-56a3-4baf-acee-5a41bb0c8260.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-IN-7806	TCGA-IN-7806-01A	Primary Tumor
de01031c-f902-4d1c-bcb9-ad58b929588c	d2d1d058-f728-494d-8cfe-d217d8b5edc1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8286	TCGA-BR-8286-01A	Primary Tumor
a843f03c-0353-42e4-9a55-f3cb3ee2ca15	9e0a8cdb-0b2c-489b-a580-50c908ac313d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-ZA-A8F6	TCGA-ZA-A8F6-01A	Primary Tumor
9da0e0ff-20d5-4091-9ea5-4afd4cbd4d38	340e8500-3663-40ee-b809-fd6d8abc2895.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-4477	TCGA-CG-4477-01A	Primary Tumor
7872c4a6-4a24-45ca-bb6d-ff761c8aac4f	b3cabb94-83c4-44fa-89f3-6c42261bc2df.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-6453	TCGA-BR-6453-01A	Primary Tumor
1fa5c57b-d496-4eb5-b077-b8acb902f73b	91b37c0c-18db-404d-befe-02a79f0d9d31.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-A4IZ	TCGA-BR-A4IZ-01A	Primary Tumor
41daefef-0a16-4845-9c47-69b5b0f5d1b5	58059d38-5d5d-4703-8bc3-ec0cfcb40271.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-6457	TCGA-BR-6457-11A	Solid Tissue Normal
408222d0-2d5f-4231-90be-e05a3749bfd6	6dc39c86-4526-40e7-9212-371c47694de1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8368	TCGA-BR-8368-01A	Primary Tumor
7ea5a275-8ea3-420e-9d16-e95adf849846	71f38d1d-6bca-4815-8f44-c19a91222351.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-8682	TCGA-BR-8682-01A	Primary Tumor
462381e3-2739-48e0-ba30-2047e02d85b6	6711259e-af37-4616-a64b-74a5ac2be1c1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-6458	TCGA-BR-6458-11A	Solid Tissue Normal
9cddb52d-8e57-4308-8580-a6ac066234f7	71292287-307a-479e-b5a1-b24af24e1851.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-VQ-A91U	TCGA-VQ-A91U-01A	Primary Tumor
97156139-06d2-4abd-a582-5559f65120a1	9f2cc697-c2fc-494c-8dd0-df915a6ad56a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-HU-A4G9	TCGA-HU-A4G9-11A	Solid Tissue Normal
48c1498a-cfeb-4627-b547-50d25bac6e16	c7fda544-5450-4538-8d9e-a4e2d5866275.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-BR-7196	TCGA-BR-7196-01A	Primary Tumor
d9ef1d0f-8a10-4a07-80cd-fe9734bd90a3	5a494aa5-87ec-4218-aa26-18b37e6e2db5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-5717	TCGA-CG-5717-01A	Primary Tumor
b09704b8-8f70-4ec5-8a98-2a38bab8bb9e	5d1acfc6-aa4c-4c92-bd29-7120c753e8e0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CD-8531	TCGA-CD-8531-01A	Primary Tumor
3ca31bc0-69db-4756-a841-89e035658f1d	37468b79-afd2-4c07-8e82-3658fbce39c7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-STAD	TCGA-CG-4455	TCGA-CG-4455-01A	Primary Tumor
